,location,parameter,value,country,city,latitude,longitude,date,spot
162,ES1222A,o3,64,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-19:00:00,Santa Maria de Palautordera (Martí Boada)
163,ES1222A,o3,53,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-20:00:00,Santa Maria de Palautordera (Martí Boada)
164,ES1222A,o3,41,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-21:00:00,Santa Maria de Palautordera (Martí Boada)
165,ES1222A,o3,35,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-22:00:00,Santa Maria de Palautordera (Martí Boada)
166,ES1222A,o3,19,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-23:00:00,Santa Maria de Palautordera (Martí Boada)
167,ES1262A,o3,35,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-00:00:00,Sabadell (Gran Via)
168,ES1262A,o3,39,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-01:00:00,Sabadell (Gran Via)
169,ES1262A,o3,41,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-02:00:00,Sabadell (Gran Via)
170,ES1262A,o3,43,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-03:00:00,Sabadell (Gran Via)
171,ES1262A,o3,45,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-04:00:00,Sabadell (Gran Via)
172,ES1262A,o3,39,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-05:00:00,Sabadell (Gran Via)
173,ES1262A,o3,34,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-06:00:00,Sabadell (Gran Via)
174,ES1262A,o3,34,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-07:00:00,Sabadell (Gran Via)
175,ES1262A,o3,27,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-08:00:00,Sabadell (Gran Via)
176,ES1262A,o3,29,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-09:00:00,Sabadell (Gran Via)
177,ES1262A,o3,33,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-10:00:00,Sabadell (Gran Via)
178,ES1262A,o3,38,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-11:00:00,Sabadell (Gran Via)
179,ES1262A,o3,50,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-12:00:00,Sabadell (Gran Via)
180,ES1262A,o3,52,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-13:00:00,Sabadell (Gran Via)
181,ES1262A,o3,57,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-14:00:00,Sabadell (Gran Via)
182,ES1262A,o3,65,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-15:00:00,Sabadell (Gran Via)
183,ES1262A,o3,68,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-16:00:00,Sabadell (Gran Via)
184,ES1262A,o3,63,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-17:00:00,Sabadell (Gran Via)
185,ES1262A,o3,65,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-18:00:00,Sabadell (Gran Via)
186,ES1262A,o3,49,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-19:00:00,Sabadell (Gran Via)
187,ES1262A,o3,48,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-20:00:00,Sabadell (Gran Via)
188,ES1262A,o3,49,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-21:00:00,Sabadell (Gran Via)
189,ES1262A,o3,21,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-22:00:00,Sabadell (Gran Via)
190,ES1262A,o3,22,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-23:00:00,Sabadell (Gran Via)
191,ES1275A,o3,10,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-00:00:00,Sant Celoni (Carles Damm)
192,ES1275A,o3,6,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-01:00:00,Sant Celoni (Carles Damm)
193,ES1275A,o3,9,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-02:00:00,Sant Celoni (Carles Damm)
194,ES1275A,o3,8,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-03:00:00,Sant Celoni (Carles Damm)
195,ES1275A,o3,9,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-04:00:00,Sant Celoni (Carles Damm)
196,ES1275A,o3,12,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-05:00:00,Sant Celoni (Carles Damm)
197,ES1275A,o3,13,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-06:00:00,Sant Celoni (Carles Damm)
198,ES1275A,o3,6,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-07:00:00,Sant Celoni (Carles Damm)
199,ES1275A,o3,4,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-08:00:00,Sant Celoni (Carles Damm)
200,ES1275A,o3,9,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-09:00:00,Sant Celoni (Carles Damm)
201,ES1275A,o3,38,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-10:00:00,Sant Celoni (Carles Damm)
202,ES1275A,o3,57,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-11:00:00,Sant Celoni (Carles Damm)
203,ES1275A,o3,66,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-12:00:00,Sant Celoni (Carles Damm)
204,ES1275A,o3,72,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-13:00:00,Sant Celoni (Carles Damm)
205,ES1275A,o3,89,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-15:00:00,Sant Celoni (Carles Damm)
206,ES1275A,o3,88,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-16:00:00,Sant Celoni (Carles Damm)
