,location,parameter,value,country,city,latitude,longitude,date
563,ES1815A,o3,55,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-22:00:00
564,ES1856A,o3,34,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-22:00:00
565,ES1018A,o3,28,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-22:00:00
566,ES1397A,o3,19,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-22:00:00
567,ES1480A,o3,46,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-22:00:00
568,ES1275A,o3,18,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-22:00:00
569,ES1816A,o3,54,ES,Barcelona,41.5471597114669,2.443253787,2020_03_08-23:00:00
570,ES1125A,o3,23,ES,Barcelona,41.7302802604665,1.825306423,2020_03_08-23:00:00
571,ES1135A,o3,8,ES,Barcelona,41.5776268914668,1.625893365,2020_03_08-23:00:00
572,ES1778A,o3,66,ES,Barcelona,41.7793434514664,2.358018901,2020_03_08-23:00:00
573,ES1851A,o3,41,ES,Barcelona,42.0979101924658,1.848237224,2020_03_08-23:00:00
574,ES1642A,o3,31,ES,Barcelona,41.9356663994661,2.238568301,2020_03_08-23:00:00
575,ES1891A,o3,15,ES,Barcelona,41.5986669004668,2.287117688,2020_03_08-23:00:00
576,ES1222A,o3,19,ES,Barcelona,41.6912731944666,2.440944864,2020_03_08-23:00:00
577,ES1397A,o3,18,ES,Barcelona,42.0032765034659,2.287271914,2020_03_08-23:00:00
578,ES1815A,o3,31,ES,Barcelona,41.3468230374673,1.686575492,2020_03_08-23:00:00
579,ES1892A,o3,11,ES,Barcelona,41.4439835604671,2.237875306,2020_03_08-23:00:00
580,ES1018A,o3,17,ES,Barcelona,41.5561153974668,2.007401267,2020_03_08-23:00:00
581,ES1148A,o3,4,ES,Barcelona,41.4256209034672,2.222244805,2020_03_08-23:00:00
582,ES1262A,o3,22,ES,Barcelona,41.5611753964668,2.101405057,2020_03_08-23:00:00
583,ES0694A,o3,14,ES,Barcelona,41.3921574584672,2.009802277,2020_03_08-23:00:00
584,ES1339A,o3,29,ES,Barcelona,41.2190364604676,1.721248774,2020_03_08-23:00:00
585,ES1684A,o3,42,ES,Barcelona,41.492082862467,2.042497085,2020_03_08-23:00:00
586,ES1856A,o3,7,ES,Barcelona,41.4260771994671,2.147992032,2020_03_08-23:00:00
587,ES1438A,o3,38,ES,Barcelona,41.3853432834672,2.15382196,2020_03_08-23:00:00
588,ES1275A,o3,14,ES,Barcelona,41.6890494414666,2.495746675,2020_03_08-23:00:00
589,ES1480A,o3,33,ES,Barcelona,41.3987432504672,2.153385124,2020_03_08-23:00:00
590,ES1923A,o3,37,ES,Barcelona,41.8460342084663,2.217575622,2020_03_08-23:00:00
591,ES1992A,o3,47,ES,Barcelona,41.3874846394672,2.115149666,2020_03_08-23:00:00
592,ES0584A,o3,13,ES,Barcelona,41.482016278467,2.188296656,2020_03_08-23:00:00
593,ES1679A,o3,31,ES,Barcelona,41.3864139334672,2.187416735,2020_03_08-23:00:00
