CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08101001_10_20200329,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,29,29/03/2020,24,V,,N,20,V,19,V,18,V,17,V,16,V,17,V,15,V,13,V,11,V,10,V,10,V,16,V,15,V,11,V,10,V,20,V,24,V,16,V,15,V,19,V,15,V,17,V,
08101001_10_20200326,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,26,26/03/2020,10,V,10,V,10,V,10,V,10,V,11,V,13,V,14,V,13,V,11,V,11,V,16,V,11,V,7,V,8,V,9,V,11,V,14,V,15,V,14,V,14,V,17,V,17,V,17,V,
08101001_10_20200330,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,30,30/03/2020,19,V,20,V,18,V,19,V,30,V,28,V,24,V,23,V,23,V,21,V,16,V,14,V,17,V,13,V,6,V,7,V,5,V,4,V,8,V,8,V,10,V,9,V,9,V,11,V,
08101001_10_20200313,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,13,13/03/2020,14,V,17,V,18,V,18,V,23,V,25,V,26,V,22,V,33,V,55,V,37,V,21,V,29,V,27,V,27,V,28,V,25,V,26,V,24,V,21,V,18,V,20,V,22,V,20,V,
08101001_10_20200322,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,22,22/03/2020,30,V,27,V,26,V,26,V,24,V,25,V,27,V,29,V,29,V,30,V,31,V,29,V,27,V,27,V,27,V,27,V,25,V,23,V,22,V,24,V,25,V,23,V,22,V,19,V,
08101001_10_20200321,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,21,21/03/2020,12,V,12,V,10,V,11,V,14,V,13,V,13,V,19,V,20,V,15,V,16,V,17,V,21,V,18,V,17,V,18,V,21,V,25,V,23,V,25,V,28,V,30,V,30,V,31,V,
08101001_10_20200320,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,20,20/03/2020,15,V,15,V,13,V,11,V,10,V,15,V,14,V,17,V,24,V,18,V,15,V,17,V,16,V,13,V,14,V,12,V,12,V,15,V,14,V,14,V,16,V,14,V,10,V,10,V,
08101001_10_20200318,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,18,18/03/2020,24,V,27,V,25,V,24,V,24,V,25,V,26,V,30,V,38,V,32,V,22,V,22,V,26,V,21,V,16,V,13,V,17,V,21,V,23,V,23,V,27,V,29,V,25,V,21,V,
08101001_10_20200312,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,12,12/03/2020,29,V,35,V,38,V,33,V,27,V,30,V,39,V,49,V,51,V,62,V,55,V,55,V,28,V,25,V,28,V,21,V,23,V,18,V,19,V,21,V,26,V,21,V,13,V,11,V,
08101001_10_20200314,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,14,14/03/2020,22,V,23,V,26,V,27,V,21,V,13,V,14,V,21,V,22,V,23,V,21,V,28,V,30,V,25,V,22,V,26,V,23,V,14,V,11,V,17,V,18,V,19,V,17,V,21,V,
08101001_10_20200324,8101001,8,101,1,L'Hospitalet de Llobregat,"Hospitalet de Llobregat, l'",41.370476,2.1149993,29,background,urban,10,PM10,µg/m3,08101001_10_47,2020,3,24,24/03/2020,29,V,28,V,26,V,26,V,28,V,26,V,22,V,23,V,24,V,23,V,23,V,27,V,26,V,27,V,27,V,26,V,30,V,24,V,25,V,25,V,23,V,23,V,22,V,20,V,
